total_spins,total_wins,volitily,total_payout,avg_payout,total_bonus_spins,bonus_spin_prec,freq_Orange,freq_Apple,freq_Grape,freq_Strawberry,freq_Mango,freq_Banana,freq_Cherry,freq_Lemon,freq_Seven,freq_Bonus,freq_Multiplier,freq_Wild,multi_Orange,multi_Apple,multi_Grape,multi_Strawberry,multi_Mango,multi_Banana,multi_Cherry,multi_Lemon,multi_Seven,multi_Bonus
1500,1893,68.8,1659.3800000000135,0.8765874273639797,518,34.53333333333333,0.07258152290668206,0.08594914447303441,0.07453231304932827,0.058067830946448754,0.009310226488766716,0.18387292396356003,0.0512875733639972,0.07122601704105139,0.00417515832060949,0.12280738702804185,0.10639511081052147,0.15979479160795845,0.27,1.12,0.71,0.21,1.87,0.74,1.5,1.93,6,
1500,2413,80.2,1866.6599999999537,0.7735847492747425,341,22.733333333333334,0.0896503734101898,0.15282317668436693,0.161650250891702,0.15236265337880858,0.12616833980045933,0.07916208369752835,0.022100466943696908,0.09399492164186554,0.009191803339577394,0.07169568036498188,0.015413376061918525,0.02578687378490485,1.89,0.91,0.66,0.71,0.55,0.2,1.17,1.53,11,
1500,2817,82.26666666666667,4483.749999999987,1.591675541356048,179,11.933333333333334,0.010644385355143905,0.017393990870457687,0.13495305604279467,0.14307733924704719,0.028958482603798952,0.17895162070623272,0.013534267952181891,0.13161831887330744,0.005703191796038024,0.03555330178380464,0.13399619064843432,0.16561585412075858,1.02,1.56,0.93,0.21,0.74,1.37,1.38,1.92,12,
1500,3683,90.26666666666667,7444.009999999819,2.0211811023621555,35,2.3333333333333335,0.19335414799338105,0.19642445973130682,0.04869435340528684,0.024786393219542586,0.09397978610790075,0.10007345973540605,0.18335629034242418,0.014249876501956266,0.002390052317335619,0.00485978120527148,0.02445873070914652,0.11337266873104204,1.33,1.96,1.44,1.2,1.41,1.49,1.21,0.57,14,
1500,1725,67.13333333333334,1227.150000000002,0.7113913043478272,132,8.799999999999999,0.11864760915998172,0.11566540492494311,0.05699587707237621,0.04135471948077072,0.12953516572048962,0.11853363015431999,0.07167603663818736,0.0604914496452301,0.002773089658348732,0.04432178806006938,0.12067170024601383,0.11933352923926922,0.52,0.36,0.72,1.81,0.25,0.96,1.69,1.6,11,
1500,1998,72.6,2152.8099999999818,1.0774824824824734,198,13.200000000000001,0.11168764401366432,0.11635330864283368,0.14654628167452186,0.13596062954781385,0.10010421259162057,0.12275199179922634,0.09354954647621377,0.033429366427681115,0.006505992992874963,0.04577258506449875,0.03320473094812562,0.05413370982092511,2.0,1.18,0.37,0.72,0.46,1.36,1.42,1.25,11,
1500,2510,81.33333333333333,3314.539999999951,1.320533864541813,319,21.266666666666666,0.09046608915477232,0.13990459787396206,0.11378174097348238,0.003575559269451708,0.1637605247291813,0.018058619729424664,0.06775328669647773,0.16890525527573333,0.003633258330744032,0.06725116052017961,0.11181428857608781,0.05109561887050295,0.7,1.0,1.48,0.49,1.22,1.21,1.59,1.08,11,
1500,2977,83.39999999999999,2622.040000000034,0.8807658716829136,96,6.4,0.006670274186088302,0.10010262999767416,0.1569696472198369,0.1453857602590401,0.02986628359658138,0.11360300784159268,0.005342362605806933,0.16499215284047541,0.0006828848565177243,0.017924821692489202,0.09172338185937925,0.16673679304451808,0.96,0.78,0.56,0.56,1.71,1.66,1.06,0.95,13,
1500,2047,73.2,2790.330000000021,1.3631314118221889,326,21.73333333333333,0.10393573076789753,0.10834450007991016,0.08500363616213594,0.16194194041411963,0.041179838807715224,0.15293755268622763,0.0323901867764157,0.08099980385837308,0.002747864424606272,0.08225170177591186,0.019599215636192383,0.12866802861049484,1.98,0.41,1.77,1.15,1.58,1.06,1.71,0.54,5,
1500,1604,65.60000000000001,2473.3399999999897,1.5419825436408914,243,16.2,0.06982605830420704,0.06975789490231687,0.1067459665136622,0.01629085580469184,0.1395972768766415,0.08930819923508418,0.11572031662724344,0.12372799752257109,0.0024673172172774956,0.07792297198220871,0.08099593196915066,0.10763921304494488,0.75,0.94,1.9,1.28,0.89,1.91,1.51,0.98,13,
1500,1982,72.06666666666666,3434.5199999999663,1.7328557013117893,143,9.533333333333333,0.12551758681644287,0.046783859552230286,0.007558888619641318,0.13052908273197067,0.1024585916964356,0.130358161669203,0.12986586912651812,0.09046212791963666,0.007236403537639238,0.04138294816044747,0.09588251332665167,0.09196396684318325,1.87,0.48,0.44,1.03,0.72,1.61,1.52,0.55,6,
1500,1951,72.0,1968.9899999999889,1.009220912352634,523,34.86666666666667,0.12289841896756325,0.16029197760545721,0.14890468465804618,0.13300833353953376,0.07355250785296968,0.02804500252857754,0.06695833688613521,0.0686113139673596,0.006147930869878505,0.11082636398571043,0.05216059825149972,0.02859453088726878,0.47,1.43,0.44,1.21,0.43,1.01,0.56,1.61,13,
1500,2003,71.93333333333334,3775.890000000066,1.885117324014012,431,28.733333333333334,0.1429767528312857,0.0049289681667998115,0.053792161965339064,0.03834205061060635,0.11821020636723974,0.04207900946068596,0.053832060489538494,0.14548650100066277,0.0009552199255198782,0.10419282794004044,0.17256017432304604,0.12264406691923577,0.93,0.23,1.76,1.92,1.3,1.27,1.96,1.74,10,
1500,1706,67.4,1551.770000000016,0.9095955451348277,762,50.8,0.020742171140473744,0.0411982323173799,0.13088206177308062,0.12482930611856947,0.11506472397800462,0.062185240812005445,0.04515926007985919,0.12377496791067501,0.0009661734158990019,0.15770684978757277,0.14374117169028552,0.033749840976194746,0.48,1.12,0.37,1.18,0.98,0.54,0.23,1.14,8,
1500,2015,74.13333333333333,2580.689999999986,1.2807394540942858,441,29.4,0.1153446345938105,0.15218983468202008,0.05730471857573114,0.08701292920208714,0.12403650125554615,0.1370889404406219,0.057472325584244456,0.12959761293538266,0.005477871022841319,0.09686313405477663,0.005813400796752187,0.03179809685618579,1.7,0.76,0.4,1.87,1.51,0.69,1.1,1.29,14,
1500,1568,65.33333333333333,1580.5699999999908,1.0080165816326472,861,57.4,0.09565883508171599,0.12701943299649704,0.12765664733853507,0.0591005300052381,0.06874304526925427,0.1329525777217732,0.10998609372324318,0.018984258341803964,0.0051510058174207875,0.16390916131176392,0.07076400068852483,0.020074411704229578,0.78,0.86,1.45,1.19,0.46,0.63,1.08,1.8,11,
1500,1948,72.6,2520.310000000005,1.2937936344969225,396,26.400000000000002,0.03132702398808844,0.12633610669194661,0.1358802900300491,0.12469429761822194,0.14967237441305986,0.09035775189586331,0.04736298901078358,0.11579368073768201,0.0015176627514772746,0.09193254479135368,0.05435345736042406,0.03077182071105018,0.36,1.15,1.5,1.26,0.65,0.85,1.5,1.5,6,
1500,2410,75.8,4909.490000000052,2.037132780083009,368,24.53333333333333,0.04080097833349625,0.030385391940013835,0.09574204088571658,0.17346397588287152,0.06473756229593924,0.17971725323415932,0.0978871459234121,0.07695307793866726,0.005332798133191662,0.07705327775372361,0.015121422158361885,0.14280507552044683,0.4,1.4,1.83,1.85,0.96,1.43,0.78,0.83,8,
1500,1866,68.93333333333334,1996.4000000000076,1.0698821007502721,258,17.2,0.08314476694698408,0.07393222254355078,0.012828543583997678,0.11583724212357134,0.15781434319730228,0.03642624133725895,0.08706510177298005,0.14426104132755724,0.004651196110236345,0.07317143195469678,0.11054241577657908,0.10032545332528531,1.78,0.9,0.49,0.95,0.37,0.82,0.94,1.5,7,
1500,2584,81.86666666666666,1842.8299999999833,0.7131695046439563,1852,123.46666666666665,0.10494913536920088,0.008669982991358492,0.15726283800106725,0.21365747115950617,0.03037987690015642,0.07408170526841582,0.03386239418166213,0.06603114851791131,0.00811579082550241,0.21059577527888368,0.08219720058759979,0.010196680918735759,0.43,0.58,1.13,0.48,1.33,1.22,1.36,1.06,7,
1500,1347,62.866666666666674,1529.9399999999937,1.13581291759465,583,38.86666666666667,0.1147084065550148,0.015820461104866606,0.04708204200954957,0.13171307727411477,0.07971409728057563,0.06579498434852761,0.054796608381599554,0.10721961460074438,0.0036914180561749173,0.1491778067667139,0.10009569793286349,0.13018578568925476,1.0,0.89,0.5,0.46,1.95,1.65,1.13,0.33,11,
1500,2937,83.06666666666666,2104.259999999993,0.7164657814095993,61,4.066666666666666,0.00110851742733084,0.10367323490725822,0.15082267098438293,0.03794547014700151,0.09500308218058191,0.16881878911534653,0.16873648725291382,0.008545785112725045,0.0010352958334260975,0.014130231504142332,0.10250724802118501,0.14767318751370573,1.91,0.38,0.42,1.48,0.85,0.67,1.18,0.86,9,
1500,2245,76.53333333333333,4124.259999999914,1.8370868596881575,331,22.066666666666666,0.14637751120251802,0.00039133735585198607,0.08183623052261464,0.13471536646253127,0.023742256927396507,0.14920489410022908,0.0818130293015202,0.09162361588844237,0.008039379571035425,0.07592963094329257,0.16240818004980634,0.04391856767476178,0.21,1.03,0.5,0.25,0.96,1.94,1.54,0.33,13,
1500,1955,69.19999999999999,2743.1600000000126,1.4031508951406715,157,10.466666666666667,0.07945248230139178,0.10047312369925016,0.12941468834839046,0.14695124557397385,0.0800775153193169,0.0518104291661883,0.02841422853147665,0.03271493265854611,0.005288566211742278,0.043333181712031515,0.1546979130986863,0.1473716933790057,0.44,1.75,1.33,0.89,0.66,1.21,1.77,1.32,8,
1500,1809,71.06666666666666,2169.610000000011,1.1993421779989004,1407,93.8,0.0957972676070384,0.05979364662446024,0.1037613065237709,0.026418528418845545,0.09400433213504483,0.1869552349020762,0.02428174717259014,0.06490890109265154,0.004880672785715409,0.20032059466928076,0.0471011022991765,0.09177666576934969,0.27,0.64,1.69,0.32,1.99,0.82,0.33,0.35,14,
1500,2416,78.60000000000001,1225.9699999999962,0.5074379139072832,552,36.8,0.0476697419608922,0.15399973761293537,0.0006656775459142677,0.08155996831112101,0.10687115229977365,0.15862723500967393,0.16067185554709523,0.06305930752140725,0.003951106180951171,0.10549642208778037,0.07892137774843204,0.0385064181740236,1.37,0.46,1.85,0.49,0.32,0.59,0.74,1.46,9,
1500,1808,68.46666666666667,3005.0600000000504,1.6620907079646297,305,20.333333333333332,0.019688430592400358,0.14914337841454264,0.08083853693799921,0.11193643912386955,0.10762691631331994,0.05126827970895738,0.05194543665657777,0.12051569311839422,0.002754782374034369,0.07854507731397772,0.08935178237311604,0.13638524707281072,1.64,1.46,1.51,0.54,0.31,0.46,1.93,1.97,10,
1500,2207,77.0,1910.8299999999929,0.865804259175348,1059,70.6,0.15276853807268537,0.1281369570435206,0.11600436082741314,0.0985818645225494,0.014084533820309149,0.1687139685138819,0.004128466318610456,0.06814531831847365,0.007051019851723753,0.17245412655948147,0.051946698550523564,0.01798414760082756,0.46,0.57,0.9,1.33,0.7,1.13,0.59,1.58,11,
1500,3378,88.46666666666667,7192.370000000128,2.129179988158712,72,4.8,0.14685273504799357,0.1996167499641818,0.07035659341216222,0.05401275197228185,0.029890582787627754,0.09581725828349785,0.1231985327819684,0.19706510050381426,0.009282129619641581,0.01036368789201899,0.030035829763043292,0.03350804797176864,0.74,1.85,0.56,1.05,1.64,1.28,0.69,1.94,11,
1500,2649,79.2,3974.3199999999633,1.500309550773863,128,8.533333333333333,0.1864367392061077,0.0014356468999511607,0.04163946840759136,0.1461283374231584,0.10176755727828517,0.0405996956852472,0.07980158895775526,0.14613384226761097,0.006188157088612132,0.030754260336272696,0.09573882877487294,0.12337587767453505,1.42,1.49,1.22,0.66,1.22,1.71,1.0,1.52,5,
1500,2280,78.06666666666666,2915.7199999999393,1.278824561403482,171,11.4,0.08518653183317289,0.12530847968639824,0.01703957312967722,0.16453417470170556,0.1341436642744415,0.12349709866231891,0.06373226075159251,0.12875793567815974,0.002288203679614846,0.04049077264485871,0.025816586930144974,0.08920471802791503,0.38,0.82,1.06,0.62,1.37,1.56,0.99,1.91,14,
1500,2004,72.06666666666666,4114.809999999916,2.053298403193571,281,18.73333333333333,0.11779599310308755,0.14072570737343143,0.08819408586585968,0.05454638311456825,0.08445554936445059,0.07299975473399384,0.16079659261940413,0.0019697744443720904,0.0014494427101231961,0.07930827476776253,0.06431427553666498,0.1334441663662818,1.54,1.68,1.6,1.86,1.41,0.68,1.54,0.54,8,
1500,1834,69.13333333333334,2777.3800000000247,1.5143838604144082,314,20.933333333333334,0.10610514783529575,0.06924066412546377,0.10432214365395195,0.03257617397913381,0.093247718033929,0.045543523813092054,0.008468459116137623,0.15951101215527816,0.00019238809102494126,0.07946100888914973,0.16170998831723601,0.13962177199030712,0.48,0.94,0.52,1.71,1.18,1.61,0.2,1.72,11,
1500,1889,70.19999999999999,2752.8299999999917,1.4572948650079363,97,6.466666666666667,0.1130277318594511,0.09147685286426542,0.07393570049092478,0.07185873054680293,0.0068440577204848555,0.09571745123419448,0.14997737215506707,0.08930649993795221,0.005047000630800546,0.03375394549700812,0.13505530270489122,0.13399935435815746,0.74,1.66,0.71,1.89,0.25,0.58,1.27,1.31,14,
1500,1621,68.26666666666667,1860.6899999999941,1.1478655151141235,1001,66.73333333333333,0.05886365893299252,0.17901139970852523,0.07413626957644907,0.05993466964484007,0.04594389258963705,0.02523655130620719,0.06639063082990039,0.055229715811738744,0.0049888105341273125,0.18217805100081083,0.09798450851014487,0.15010184155462664,1.89,0.85,1.13,0.63,1.17,1.25,1.96,0.94,14,
1500,2186,74.66666666666667,2827.1899999999346,1.293316559926777,638,42.53333333333333,0.07447134211029774,0.070992667728415,0.026359687328939924,0.20652052528166628,0.016153438327717762,0.10567104165620171,0.04596127227110272,0.10553542566099791,0.01014051184441414,0.13074437382586238,0.08563050185514116,0.12181921210924343,0.36,0.79,1.48,1.29,1.7,0.52,1.98,0.79,7,
1500,1949,71.86666666666667,2633.830000000013,1.3513750641354607,465,31.0,0.14264557496849123,0.0911399837899114,0.060798130271647335,0.04709439774087759,0.15384316176549495,0.14245639475355976,0.0974220889596616,0.055224542198977856,0.007016202560588137,0.10251114440013855,0.07377112909769289,0.02607724949295872,0.84,1.91,0.52,0.96,1.3,1.31,0.93,1.25,6,
1500,2785,80.93333333333334,4888.690000000029,1.7553644524237086,139,9.266666666666666,0.1947821593662818,0.0940938479933199,0.0574726112138703,0.128016474106875,0.07165383728112729,0.07261070229173539,0.16957434404445504,0.017828115572819443,0.0032608676433515536,0.029770317823279373,0.03071327730190638,0.1302234453609785,1.24,0.45,1.07,1.51,1.3,0.85,1.83,1.07,12,
1500,2364,79.13333333333334,2583.2799999999925,1.0927580372250392,608,40.53333333333333,0.03824142401560302,0.13547322913227391,0.13438682496379897,0.16353612042470445,0.1228885395122703,0.004216028030812089,0.002509381987799066,0.04679318918246141,0.006934997862068749,0.12213334724255996,0.04859371114516883,0.17429320650047936,1.48,0.53,1.64,0.51,1.38,1.55,0.27,0.39,10,
1500,1882,69.06666666666666,3179.7799999999747,1.6895749202975423,454,30.266666666666666,0.1659926561426493,0.028535410528499044,0.11064246450030421,0.1335389670783695,0.07021247245803935,0.13048806366514742,0.02294561256336902,0.08152650624578812,0.0025627157514874865,0.10762069629912153,0.08775395136004817,0.0581804834071766,1.67,0.63,0.2,1.57,1.71,1.12,0.86,0.77,9,
1500,1820,70.6,2200.5899999999992,1.2091153846153841,165,11.0,0.11573162985670775,0.09272417983588682,0.030710939447661612,0.09168850146236261,0.11661124873224021,0.12275888454654306,0.12190636903946654,0.11574686581742481,0.004574747916680162,0.04522732377412256,0.07084385601255967,0.07147545355834413,1.54,1.94,0.66,1.83,0.42,0.22,1.55,0.3,12,
1500,2822,84.66666666666667,4210.689999999932,1.4920942593904791,1357,90.46666666666667,0.04737676880017991,0.19500417549354201,0.03523769192562995,0.1854149184767654,0.03718712243204224,0.1326172761491442,0.0015445640054814315,0.1314108181963724,0.0008201129628893006,0.17652795212544395,0.01848879406136023,0.03836980537114896,0.85,1.66,0.22,1.08,1.63,0.88,0.94,0.96,14,
1500,2869,82.8,1980.4600000000005,0.6902962704775185,612,40.8,0.2046502432339016,0.06033116138410234,0.0101224803384518,0.0660892685027575,0.004289870201348256,0.04632996649037532,0.13140670041841018,0.15558196426479676,0.0077243876132195135,0.10467546956580286,0.12865010021913686,0.08014838776769706,0.44,1.33,0.84,1.09,1.26,1.04,1.53,0.42,7,
1500,1726,67.0,4400.609999999961,2.5496002317496873,359,23.933333333333334,0.09068757477162986,0.07178761733884456,0.02833386832790294,0.05880121784918537,0.08349407822123643,0.14814875084350437,0.005689462547671497,0.13062127554353078,0.006871936709065972,0.09716050036443154,0.14966167113805812,0.12874204634493858,1.23,1.3,0.36,0.59,1.07,1.93,1.37,1.3,13,
1500,1429,62.26666666666667,954.1699999999984,0.6677186843946804,652,43.46666666666666,0.06809698762351885,0.06112641108167457,0.10255590145938295,0.10223481600470138,0.11790934267553023,0.12965537489413034,0.0020716027997641296,0.1071475977666289,0.0017116340792034173,0.15532569039395136,0.07921268078341694,0.07295196043809683,1.36,1.94,0.57,1.1,0.55,0.62,0.6,0.35,12,
1500,1737,69.06666666666666,3106.619999999983,1.7884974093264152,480,32.0,0.12450528378108106,0.09378760839910724,0.10009111536805643,0.10916837535915484,0.031895147925319216,0.12151443960530812,0.14082391078900588,0.10378783859156596,0.00582637962001905,0.11026293080410382,0.050516571606245765,0.007820398151032611,1.31,1.67,1.69,1.23,1.53,1.0,1.96,0.92,12,
1500,2772,82.39999999999999,6746.299999999958,2.433730158730144,743,49.53333333333333,0.01842393257960993,0.0672115752438317,0.22172870246938395,0.120249728356067,0.14906818937149466,0.13514734220457225,0.04411386396995269,0.03820461584005971,0.012301662217725664,0.11827271395105203,0.004742119068695146,0.07053555472755536,1.07,0.63,2.0,1.02,1.93,0.98,0.82,0.44,8,
1500,2466,79.60000000000001,4888.30999999992,1.982283049472798,1321,88.06666666666668,0.016451281642761134,0.12158804398044158,0.007601934604634878,0.06324544880618052,0.19425642709541852,0.1433598175716719,0.01618876477462205,0.10274695015427382,0.0025110601668505168,0.18359479063668643,0.03267181282764699,0.11578366773881157,1.44,0.86,0.79,0.95,1.69,1.93,0.73,0.3,5,
1500,2019,75.66666666666667,2845.710000000056,1.4094650817236534,1164,77.60000000000001,0.17495284938539535,0.14934596044448367,0.008233711007196148,0.1202802570869519,0.03686971728170736,0.06258537248718915,0.0771891887005738,0.04628321333476244,0.004507276805944608,0.1810105931439188,0.04066067298000245,0.09808118734187432,1.15,1.46,0.36,0.78,0.29,1.37,1.95,1.31,5,
1500,2842,83.86666666666667,1918.4099999999744,0.675021111893024,1517,101.13333333333334,0.13522147972303225,0.08725965920825345,0.04786353991991603,0.007985539839986261,0.20443310969061257,0.018220062723180032,0.026918163704944393,0.037952973143364016,0.0006815114868696536,0.19907260372967606,0.20989428506288219,0.024497071767283163,1.04,0.91,1.63,1.4,0.41,1.12,0.91,1.91,6,
1500,1945,72.26666666666667,1425.7000000000207,0.7330077120822729,986,65.73333333333333,0.0779121002746962,0.18273332684735802,0.09196473614179282,0.06062001178517588,0.05741232872401152,0.08012148326096469,0.14587453176578022,0.02483144020882522,0.005454859119753069,0.1670757158417059,0.03272940712203727,0.07327005890789917,1.28,0.37,0.86,1.3,0.6,1.46,1.13,0.55,8,
1500,1572,64.33333333333333,1584.2399999999925,1.00778625954198,192,12.8,0.09088870770479861,0.11261797546169465,0.1276110867463299,0.026527304640832455,0.07561580764566873,0.12905491179164022,0.09692687640958332,0.05937377988901543,0.005742620987073445,0.060311486085926555,0.11116487648383645,0.10416456615360034,1.67,1.02,0.38,1.42,1.04,0.5,1.6,0.8,9,
1500,2219,79.93333333333334,4132.2800000000025,1.8622262280306456,888,59.199999999999996,0.10642609592218327,0.03215564564838717,0.06394619337848423,0.10339765848624413,0.0436175165384608,0.0004702697802094937,0.17228008492316568,0.0677160567482707,0.0005924525365578908,0.14715126296302203,0.045940894698213997,0.2163058683768006,0.23,0.42,1.21,0.86,1.44,1.61,1.89,1.66,9,
1500,2974,84.53333333333333,2200.780000000038,0.7400067249495756,1587,105.80000000000001,0.0039971505133425235,0.11673567110637552,0.09209802775489839,0.004855099074662475,0.04343102741655447,0.22962108589421182,0.0004948532172990862,0.10518877533910706,0.007037279826806299,0.1941297413471001,0.14816706991041478,0.054244218599227574,0.38,1.97,0.76,1.27,1.79,0.28,0.85,0.87,13,
1500,1885,71.2,3946.789999999966,2.09378779840847,192,12.8,0.059917040558167836,0.10797723053116039,0.11250168070597001,0.1049468921028922,0.11396829174403807,0.12387282453900417,0.15779022816928373,0.05253901599355692,0.0004115937799407752,0.05824772916995844,0.03876971801756305,0.06905775468846441,1.58,1.38,1.78,1.1,1.83,1.89,1.45,1.34,7,
1500,2282,76.73333333333333,2853.7600000000007,1.250552147239264,649,43.266666666666666,0.18004343881197474,0.03228155621591546,0.12150732160509792,0.1272788240104804,0.07445348851433546,0.017151881787113996,0.021936785615141875,0.09869186432364666,0.00217505655759683,0.12342678634041646,0.16793139605778032,0.03312160016049986,1.12,1.75,0.71,0.62,1.2,1.31,0.27,1.89,8,
1500,1512,62.66666666666667,1418.7299999999957,0.9383134920634892,197,13.133333333333333,0.09880619521404066,0.07838035406381845,0.09025856214929481,0.07614618379026232,0.11205092266637356,0.06075111792642906,0.032254591634301236,0.12712099097719878,0.004522453925617174,0.06777583791280628,0.1126653978835019,0.13926739185635573,0.72,1.49,0.77,0.36,1.3,0.9,1.52,0.68,9,
1500,1672,66.73333333333333,1806.739999999977,1.0805861244019002,797,53.13333333333333,0.10261829889835807,0.08008719286541047,0.03437667968182763,0.08442478496813222,0.06114097079100082,0.16662561341256346,0.09332308041400712,0.11060348558365754,0.0015559950743424126,0.15978242361804113,0.05468853966427032,0.05077293502838879,1.91,1.08,1.42,0.4,0.39,0.51,0.81,1.88,11,
1500,3044,83.06666666666666,1652.6299999999603,0.5429139290407229,551,36.733333333333334,0.1553943828667634,0.039419072296408154,0.015983759621740423,0.0015967959744742253,0.17749526544323477,0.013175853502030077,0.17504778913219973,0.06113990318373583,0.004675006503475407,0.08920668854774558,0.08391614682738935,0.18294933610080308,0.85,0.36,0.71,0.45,0.75,0.36,0.24,1.65,7,
1500,1747,69.26666666666667,1821.8399999999904,1.0428391528334233,291,19.400000000000002,0.016752977558471382,0.09579849910122376,0.09564516118178923,0.1291411312227473,0.111266790183273,0.08007256997670659,0.12069793300343103,0.1290073005750309,0.0064895607878760345,0.07456818972407349,0.02351391638889625,0.11704597029648085,0.81,1.04,1.28,0.79,1.65,1.73,0.44,0.84,11,
1500,1995,70.66666666666667,4474.48000000001,2.242847117794491,191,12.733333333333333,0.11588971660710325,0.01553477141549649,0.0006692029488851273,0.14150953144315578,0.10483189211405737,0.0584556631430782,0.10196714490229583,0.11213844379522568,0.006919788379990981,0.05649491024624228,0.15057187975402345,0.1350170552504456,1.64,1.73,1.82,1.42,1.21,0.91,1.24,1.06,14,
1500,2660,82.86666666666666,5359.410000000125,2.0148157894737313,966,64.4,0.012944309460302556,0.15016268420803974,0.07786281952128066,0.010242322711284384,0.16217955394520941,0.07894034966580618,0.19648868105147127,0.10976814116405038,0.010317935857902675,0.14646635102803188,0.038162989166869075,0.006463862219751818,0.8,1.36,1.95,1.45,1.03,1.75,1.87,1.63,12,
1500,2318,77.13333333333333,2878.170000000029,1.2416609145815485,21,1.4000000000000001,0.07918406179867785,0.15629246810438732,0.005533347796045281,0.1147519688988386,0.04711255728052422,0.13390319830734554,0.12935676390989598,0.10902960937357711,0.001065219568199248,0.006278651932425321,0.10521111239045734,0.11228104063962632,1.9,1.42,1.26,0.27,0.25,1.48,0.45,1.06,8,
1500,2516,79.53333333333333,4389.539999999941,1.7446502384737443,23,1.5333333333333332,0.018961527851550523,0.11953734430599604,0.1315675043800136,0.04532695083021385,0.09661799649702835,0.16196798845351176,0.09763176128510714,0.13781506457647105,0.0022257697327159745,0.005422744029883669,0.03208605874356829,0.15083928931393967,0.9,1.7,1.41,1.55,1.28,1.31,0.77,1.57,14,
1500,2389,77.13333333333333,2126.490000000009,0.8901172038509874,518,34.53333333333333,0.20857367147529648,0.09233515675820737,0.08400974111694688,0.07863965635930384,0.08469648529527242,0.052918208424051386,0.04589612736638428,0.01423400301237934,0.001246630675255613,0.10649217752834814,0.055955783215743245,0.17500235877281112,0.76,0.46,1.46,1.62,0.69,1.99,1.67,0.4,11,
1500,1532,63.06666666666667,1569.6600000000121,1.0245822454308173,383,25.533333333333335,0.024446126900363303,0.07934903034229769,0.14541849319252925,0.11414340241406021,0.09607249372674911,0.06104136378988089,0.0987259616392786,0.09736281054306246,0.008197483709531146,0.11710712174428778,0.0650949007104938,0.09304081128746577,1.86,1.11,0.26,1.78,0.62,0.43,0.26,1.71,6,
1500,1793,68.4,2789.160000000012,1.5555828220858963,404,26.93333333333333,0.1135789120280005,0.0700379489997377,0.08217349538628106,0.03669776581916758,0.1487350177958771,0.08248924039977895,0.07044721454341073,0.13876454741729546,0.0018606492137007242,0.10507510323973383,0.02024927082268435,0.12989083433433193,1.09,1.8,1.48,1.77,1.43,1.74,0.76,1.07,8,
1500,2519,79.2,2625.9100000000067,1.042441445017867,312,20.8,0.16981079917113534,0.15005393740743994,0.13078845915749365,0.05678364151555696,0.052065271498484396,0.15050260247769318,0.05909189148865058,0.04239662878685851,0.0054006846262121535,0.06472472694311765,0.006890635506535165,0.11149072142082238,0.41,0.97,1.21,1.12,0.49,1.52,0.58,1.73,7,
1500,5035,96.6,7342.769999999986,1.458345580933463,259,17.266666666666666,0.010660442177496293,0.22522572857503656,0.14942918811761255,0.0062884911736929006,0.030955960456976996,0.005702229176003189,0.22621226153547574,0.20052148715805757,0.004893100166763202,0.02493864127537924,0.06888158826384227,0.04629088192366347,1.96,0.95,0.35,1.52,1.65,1.09,1.38,1.74,12,
1500,1932,73.26666666666667,3165.5599999999777,1.6384886128364273,986,65.73333333333333,0.16953401156254205,0.08578360551591198,0.019832708554948526,0.027400448007814156,0.11125822453832286,0.11364068562854981,0.08112142761485625,0.018247382025925445,0.005779862790344709,0.1594846949339244,0.152621649669308,0.0552952991575518,1.45,0.22,1.83,1.49,1.91,0.36,0.99,0.82,7,
1500,2127,76.06666666666668,2767.179999999952,1.300977903149954,483,32.2,0.0824964752391666,0.0010360828392921367,0.13828417902253826,0.11090851080205669,0.16546991970339542,0.06286070988964997,0.06465698746657787,0.14015329739055274,0.003518738304535618,0.1018769743588633,0.04822244630584552,0.08051567867752586,0.65,1.11,0.22,0.32,1.28,1.57,1.88,1.94,11,
1500,3235,86.46666666666667,4020.7400000001517,1.2428871715610978,403,26.866666666666667,0.006162172658100474,0.015643925299901548,0.16914547679471623,0.08670877729170379,0.1338384808985412,0.06311693382561445,0.03485362391002302,0.1944180322930034,0.002916815760974232,0.06604832377367952,0.19192516008674668,0.0352222774069954,1.81,0.91,1.47,1.77,0.89,0.46,0.44,0.83,7,
1500,2109,74.8,1978.2500000000007,0.9380037932669515,1116,74.4,0.05938456281622008,0.1388278013867436,0.07516068115329169,0.1291281576271494,0.04299618850187487,0.17518797061218291,0.05131438550133143,0.007935635650987639,0.0005502587505990173,0.17518675700276193,0.02666600137026743,0.11766159962658984,0.55,0.66,0.6,0.65,0.57,1.15,1.64,0.67,8,
1500,2179,73.93333333333332,3211.1600000000512,1.473685176686577,566,37.733333333333334,0.024301565937798683,0.05504529938728083,0.11123114228514205,0.014800983068965195,0.027211045557323225,0.0487968799114502,0.16505172515405317,0.17039930748501517,0.0046074875466091516,0.12120100269336104,0.14084657957253469,0.11650698140046649,0.58,0.97,1.0,1.07,0.91,1.0,1.11,1.5,8,
1500,1980,72.73333333333333,3197.880000000002,1.61509090909091,366,24.4,0.0911719784058472,0.12632984248051402,0.03289029997719326,0.16168740601858297,0.08639319308933874,0.06038270008563243,0.09191207507162508,0.07367397030077431,0.004374617808828913,0.09430103607511996,0.011063263730903548,0.1658196169556397,1.01,1.95,0.68,1.12,1.06,0.55,1.8,0.73,5,
